timestamp,site,TWB_C,wet_bulb_depression,wind_speed_rate,crowd_factor,crowd01,hour,diurnal_factor,wind_eff,wind_cool_factor,dust_penalty_c,stagnant_penalty_c,crowd_penalty_c,twb_eff_mean,risk_mean,risk_p95,pct_high,pct_extreme,alert_color,alert_action
2024-06-12 00:00:00,HARAM,19.33576194504576,15.11423805495424,2.05,3.0,1.0,0,1.09,1.025,0.9633398172724187,0.014867619707857344,0.08727745695649039,1.2,21.083479908888904,20.310555682895746,21.82902521836489,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2024-06-12 00:00:00,MINA,19.33576194504576,15.11423805495424,2.05,1.1100411418621956,0.0550205709310978,0,1.09,1.9936039147956246,0.9507959031509476,0.014867619707857344,0.0020292297930805873,0.06602468511731736,20.410494146257875,19.40621421554839,21.110009805090524,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2024-06-12 00:00:00,ARAFAT,19.33576194504576,15.11423805495424,2.05,1.0,0.0,0,1.09,2.05,0.9501989795375283,0.014867619707857344,0.001620256311239907,0.0,22.636297995890544,21.508987256202595,22.555205877047026,0.10638297872340426,0.0425531914893617,GREEN,Normal operations
2024-06-12 00:00:00,MUZDALIFAH,19.33576194504576,15.11423805495424,2.05,1.0,0.0,0,1.09,2.05,0.9501989795375283,0.014867619707857344,0.001620256311239907,0.0,22.11232510783553,21.01110875266739,22.623512275301895,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2024-06-12 03:00:00,HARAM,18.697888160942952,14.652111839057046,0.0,3.0,1.0,3,0.9534125718815463,0.0,1.0,0.003843802309727615,0.7046376623823059,1.2,20.996107967218308,20.996107967218308,22.374843436820516,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2024-06-12 03:00:00,MINA,18.697888160942952,14.652111839057046,0.0,1.128166642230867,0.06408332111543347,3,0.9534125718815463,0.0,1.0,0.003843802309727615,0.7046376623823059,0.07689998533852016,20.350796912310027,20.350796912310027,21.91821395405683,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2024-06-12 03:00:00,ARAFAT,18.697888160942952,14.652111839057046,0.0,1.0,0.0,3,0.9534125718815463,0.0,1.0,0.003843802309727615,0.7046376623823059,0.0,22.27889514539962,22.27889514539962,23.241974919321898,0.10638297872340426,0.0425531914893617,GREEN,Normal operations
2024-06-12 03:00:00,MUZDALIFAH,18.697888160942952,14.652111839057046,0.0,1.0,0.0,3,0.9534125718815463,0.0,1.0,0.003843802309727615,0.7046376623823059,0.0,21.822564475691117,21.822564475691117,23.304853278852192,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2024-06-12 06:00:00,HARAM,17.02155582863815,16.678444171361853,2.05,3.0,1.0,6,0.844115427318801,1.025,0.9633398172724187,0.014867619707857344,0.08727745695649039,1.2,18.668760490681027,17.98436031979521,19.16029019209165,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2024-06-12 06:00:00,MINA,17.02155582863815,16.678444171361853,2.05,1.1375514273277447,0.06877571366387236,6,0.844115427318801,1.9795048934945305,0.9509468229424201,0.014867619707857344,0.0021466430361479862,0.08253085639664683,17.88917680525699,17.011655848014364,18.33131495588127,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2024-06-12 06:00:00,ARAFAT,17.02155582863815,16.678444171361853,2.05,1.0,0.0,6,0.844115427318801,2.05,0.9501989795375283,0.014867619707857344,0.001620256311239907,0.0,19.58126914358248,18.60610195828177,19.416312305256984,0.10638297872340426,0.0425531914893617,GREEN,Normal operations
2024-06-12 06:00:00,MUZDALIFAH,17.02155582863815,16.678444171361853,2.05,1.0,0.0,6,0.844115427318801,2.05,0.9501989795375283,0.014867619707857344,0.001620256311239907,0.0,19.177251229806203,18.22220454889666,19.469209997506084,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2024-06-12 09:00:00,HARAM,20.058509858664557,18.241490141335444,2.55,2.852214968975369,0.9261074844876844,9,0.8261333512679677,1.3692129572782024,0.958268129931688,0.02059799281459429,0.02398247312253194,1.1113289813852212,21.552128133986137,20.652717523003012,21.79753769688999,0.10714285714285714,0.03571428571428571,GREEN,Normal operations
2024-06-12 09:00:00,MINA,20.058509858664557,18.241490141335444,2.55,1.415807148616025,0.20790357430801254,9,0.8261333512679677,2.2849229427572837,0.9478204165176939,0.02059799281459429,0.0006338945105151272,0.24948428916961504,21.080939677192774,19.98094502542123,21.268245426343192,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2024-06-12 09:00:00,ARAFAT,20.058509858664557,18.241490141335444,2.55,1.0,0.0,9,0.8261333512679677,2.55,0.9453206932858245,0.02059799281459429,0.00021966252488106634,0.0,22.568374967576684,21.334351870684042,22.12323143828151,0.10638297872340426,0.0425531914893617,GREEN,Normal operations
2024-06-12 09:00:00,MUZDALIFAH,20.058509858664557,18.241490141335444,2.55,1.0,0.0,9,0.8261333512679677,2.55,0.9453206932858245,0.02059799281459429,0.00021966252488106634,0.0,22.17296379242441,20.960561504456127,22.1747364687272,0.1111111111111111,0.037037037037037035,GREEN,Normal operations
2024-06-12 12:00:00,HARAM,22.4982192404076,21.9017807595924,4.4,3.0,1.0,12,0.91,2.2,0.9486611309749536,0.0665381571951379,0.0008900288262882564,1.2,24.13763946985352,22.898440358536927,24.146836947295416,0.10714285714285714,0.03571428571428571,YELLOW,Extra water stations; increased medical presence
2024-06-12 12:00:00,MINA,22.4982192404076,21.9017807595924,4.4,1.3070915586851977,0.15354577934259883,12,0.91,4.062199285446283,0.9336493259304711,0.0665381571951379,5.186993848819569e-07,0.1842549352111186,23.577038270412707,22.012685888607738,23.409468662352406,0.1111111111111111,0.044444444444444446,GREEN,Normal operations
2024-06-12 12:00:00,ARAFAT,22.4982192404076,21.9017807595924,4.4,1.0,0.0,12,0.91,4.4,0.9314719902830553,0.0665381571951379,1.343061798519616e-07,0.0,25.306485824653294,23.57228271815973,24.428516937058465,0.10638297872340426,0.0425531914893617,YELLOW,Extra water stations; increased medical presence
2024-06-12 12:00:00,MUZDALIFAH,22.4982192404076,21.9017807595924,4.4,1.0,0.0,12,0.91,4.4,0.9314719902830553,0.0665381571951379,1.343061798519616e-07,0.0,24.87093366005866,23.166578076532673,24.48441947443477,0.1111111111111111,0.037037037037037035,YELLOW,Extra water stations; increased medical presence
